,Frame,Tumo,Player,Rensa,Honsen,Kaishu,Tokuten,Ojama,Ojama_detail,Continue,Start,Score,Win,Frame_End
0,73900.0,25,2.0,1.0,0.0,,40.0,0,0,1,1,20-18,1.0,73900.0
1,73991.0,31,1.0,1.0,0.0,,40.0,1,4,0,0,21-18,,73991.0
2,74100.0,33,1.0,2.0,0.0,,363.0,0,0,1,1,,,74140.0
3,74137.0,32,2.0,4.0,0.0,,3020.0,0,0,1,0,,,74261.0
4,74199.0,34,1.0,10.0,1.0,96.36363636363636,59960.0,0,0,1,0,,,74570.0
5,74592.0,44,2.0,9.0,1.0,79.3103448275862,46550.0,1,30,0,0,,,74928.0
