,Player,Frame,Rensa,Honsen,Kaishu,Tokuten,Frame_End,Score
0,2.0,57138.0,1.0,0.0,,42.0,57138.0,15-14
1,1.0,57142.0,2.0,0.0,,426.0,57182.0,16-14
2,2.0,57220.0,15.0,1.0,97.5,110140.0,57794.0,
3,1.0,57360.0,1.0,0.0,,40.0,57360.0,
4,1.0,57452.0,1.0,0.0,,40.0,57452.0,
5,1.0,57538.0,14.0,1.0,93.84615384615385,117434.0,58074.0,
6,2.0,58100.0,3.0,1.0,,1880.0,58183.0,
