,Player,Frame,Rensa,Honsen,Kaishu,Tokuten,Frame_End,Score
0,1.0,54221.0,3.0,0.0,,1340.0,54305.0,14-13
1,2.0,54341.0,12.0,1.0,88.23529411764706,81200.0,54798.0,14-14
2,1.0,54364.0,1.0,0.0,,40.0,54364.0,
3,1.0,54695.0,7.0,0.0,,22130.0,54940.0,
