,Frame,Tumo,Player,Rensa,Honsen,Kaishu,Tokuten,Ojama,Ojama_detail,Continue,Start,Score,Win,Frame_End
0,88844.0,29,1.0,1.0,0.0,,43.0,0,0,1,1,25-22,1.0,88844.0
1,88886.0,30,2.0,1.0,0.0,,180.0,0,0,1,0,26-22,,88886.0
2,88917.0,31,1.0,2.0,0.0,,1210.0,0,0,1,0,,,88957.0
3,88962.0,32,2.0,5.0,0.0,,5280.0,0,0,1,0,,,89127.0
4,89058.0,34,1.0,6.0,0.0,,9840.0,0,0,1,0,,,89265.0
5,89257.0,36,2.0,8.0,1.0,82.35294117647058,22140.0,0,0,1,0,,,89544.0
6,89581.0,48,1.0,9.0,1.0,83.6734693877551,33280.0,0,0,1,0,,,89916.0
7,89993.0,52,2.0,6.0,1.0,71.7948717948718,13260.0,1,30,0,0,,,90201.0
