,Frame,Tumo,Player,Rensa,Honsen,Kaishu,Tokuten,Ojama,Ojama_detail,Zenkeshi,Continue,Start,Score,Win,Frame_End
0,93728.0,27,2.0,1.0,0.0,,40.0,0,0,0.0,1,1,26-23,1.0,93728.0
1,93764.0,28,1.0,2.0,0.0,,980.0,0,0,,1,0,27-23,,93805.0
2,93806.0,29,2.0,5.0,0.0,,5100.0,0,0,,1,0,,,93973.0
3,93940.0,33,1.0,5.0,0.0,,906947.0,0,0,,1,0,,,94105.0
4,94112.0,34,2.0,3.0,0.0,,3460.0,0,0,,1,0,,,94196.0
5,94157.0,34,1.0,6.0,1.0,92.85714285714286,9680.0,1,25,,0,0,,,94361.0
