,Player,Frame,Rensa,Honsen,Kaishu,Tokuten,Frame_End,Score
0,1.0,72582.0,1.0,0.0,,454.0,72582.0,19-18
1,2.0,72714.0,2.0,0.0,,360.0,72755.0,20-18
2,1.0,72773.0,4.0,0.0,,2960.0,72895.0,
3,2.0,72894.0,2.0,1.0,,760.0,72935.0,
