,Frame,Tumo,Player,Rensa,Honsen,Kaishu,Tokuten,Ojama,Ojama_detail,Continue,Start,Score,Win,Frame_End
0,50347.0,24,2.0,2.0,0.0,,360.0,0.0,0,1,1,13-12,2.0,50389.0
1,50413.0,27,1.0,1.0,0.0,,40.0,2.0,4,0,0,13-13,,50413.0
2,50547.0,30,1.0,3.0,0.0,,1000.0,0.0,0,1,1,,,50628.0
3,50639.0,33,2.0,3.0,0.0,,1760.0,2.0,7,0,0,,,50721.0
4,50854.0,38,1.0,1.0,0.0,,100.0,0.0,0,1,1,,,50854.0
5,50885.0,38,2.0,3.0,0.0,,2180.0,0.0,0,1,0,,,50970.0
6,50961.0,40,1.0,1.0,0.0,,180.0,0.0,0,1,0,,,50961.0
7,51021.0,40,1.0,4.0,0.0,,5550.0,0.0,0,1,0,,,51145.0
8,51170.0,43,2.0,7.0,1.0,70.45454545454545,18680.0,2.0,100,0,0,,,51417.0
