,Player,Frame,Rensa,Honsen,Kaishu,Tokuten,Frame_End,Score
0,1.0,33528.0,3.0,0.0,,1820.0,33611.0,9-8
1,2.0,33538.0,1.0,0.0,,100.0,33538.0,10-8
