,Frame,Tumo,Player,Rensa,Honsen,Kaishu,Tokuten,Ojama,Ojama_detail,Zenkeshi,Continue,Start,Score,Win,Frame_End
0,20233.0,31,2.0,2.0,0.0,,560.0,0.0,0,0.0,1,1,5-5,1.0,20275.0
1,20269.0,32,1.0,3.0,0.0,,3740.0,0.0,0,,1,0,6-5,,20351.0
2,20353.0,34,2.0,12.0,1.0,1000.0,60400.0,0.0,0,,1,0,,,20800.0
3,20779.0,48,1.0,14.0,1.0,90.14084507042251,108340.0,0.0,0,,1,0,,,21316.0
4,21356.0,57,2.0,4.0,1.0,,2280.0,1.0,100,,0,0,,,21482.0
