,Player,Frame,Rensa,Honsen,Kaishu,Tokuten,Frame_End,Score
0,2.0,603.0,1.0,0.0,,40.0,603.0,0-0
1,1.0,906.0,2.0,0.0,,1211.0,947.0,0-1
2,2.0,987.0,12.0,1.0,88.46153846153847,84400.0,1442.0,
3,1.0,1052.0,2.0,0.0,,360.0,1094.0,
4,1.0,1176.0,1.0,0.0,,40.0,1176.0,
5,1.0,1439.0,5.0,0.0,,7700.0,1607.0,
