,Frame,Tumo,Player,Rensa,Honsen,Kaishu,Tokuten,Ojama,Ojama_detail,Zenkeshi,Continue,Start,Score,Win,Frame_End
0,25046.0,30,2.0,2.0,0.0,,985.0,2.0,1,0.0,0,1,6-6,2.0,25087.0
1,25071.0,32,1.0,3.0,0.0,,1526.0,0.0,0,,1,1,6-7,,25154.0
2,25196.0,34,2.0,4.0,0.0,,4305.0,0.0,0,,1,0,,,25319.0
3,25339.0,40,1.0,7.0,1.0,69.35483870967742,25570.0,0.0,0,,1,0,,,25593.0
4,25503.0,41,2.0,8.0,1.0,89.2857142857143,35090.0,2.0,100,,0,0,,,25793.0
