,Frame,Tumo,Player,Rensa,Honsen,Kaishu,Tokuten,Ojama,Ojama_detail,Continue,Start,Score,Win,Frame_End
0,69132.0,32,1.0,2.0,0.0,,760.0,0,0,1,1,18-17,2.0,69173.0
1,69176.0,32,2.0,13.0,1.0,93.22033898305084,86880.0,0,0,1,0,18-18,,69669.0
2,69320.0,37,1.0,1.0,0.0,,40.0,0,0,1,0,,,69320.0
3,69440.0,40,1.0,13.0,1.0,89.3939393939394,82980.0,2,30,0,0,,,69938.0
