,Frame,Tumo,Player,Rensa,Honsen,Kaishu,Tokuten,Ojama,Ojama_detail,Continue,Start,Score,Win,Frame_End
0,86982.0,21,2.0,1.0,0.0,,47.0,2.0,3,0,1,24-22,1.0,86982.0
1,87208.0,32,1.0,1.0,0.0,,40.0,0.0,0,1,1,25-22,,87208.0
2,87344.0,36,1.0,12.0,1.0,90.76923076923076,72700.0,0.0,0,1,0,,,87798.0
3,87367.0,34,2.0,4.0,0.0,,7140.0,1.0,100,0,0,,,87491.0
