,Player,Frame,Rensa,Honsen,Kaishu,Tokuten,Frame_End,Score
0,2.0,27008.0,2.0,0.0,,420.0,27049.0,6-7
1,1.0,27090.0,1.0,0.0,,100.0,27090.0,6-8
2,2.0,27166.0,1.0,0.0,,452.0,27166.0,
3,1.0,27172.0,2.0,1.0,,360.0,27213.0,
