,Frame,Tumo,Player,Rensa,Honsen,Kaishu,Tokuten,Ojama,Ojama_detail,Continue,Start,Score,Win,Frame_End
0,63981.0,32,2.0,14.0,1.0,98.1818181818182,103140.0,0,0,1,1,17-15,2.0,64517.0
1,63996.0,32,1.0,13.0,1.0,98.4375,90120.0,2,1,0,0,17-16,,64489.0
