,Player,Frame,Rensa,Honsen,Kaishu,Tokuten,Frame_End,Score
0,2.0,93728.0,1.0,0.0,,40.0,93728.0,26-23
1,1.0,93764.0,2.0,0.0,,980.0,93805.0,27-23
2,2.0,93806.0,5.0,0.0,,5100.0,93973.0,
3,1.0,93940.0,5.0,0.0,,906947.0,94105.0,
4,2.0,94112.0,3.0,0.0,,3460.0,94196.0,
5,1.0,94157.0,6.0,1.0,92.85714285714286,9680.0,94361.0,
