,Frame,Tumo,Player,Rensa,Honsen,Kaishu,Tokuten,Ojama,Ojama_detail,Zenkeshi,Continue,Start,Score,Win,Frame_End
0,55762.0,16,1.0,2.0,0.0,,604.0,1.0,10,0.0,0,1,14-14,1.0,55804.0
1,55855.0,17,1.0,5.0,1.0,,5020.0,1.0,100,,0,1,15-14,,56019.0
