,Player,Frame,Rensa,Honsen,Kaishu,Tokuten,Frame_End,Score
0,1.0,69132.0,2.0,0.0,,760.0,69173.0,18-17
1,2.0,69176.0,13.0,1.0,93.22033898305084,86880.0,69669.0,18-18
2,1.0,69320.0,1.0,0.0,,40.0,69320.0,
3,1.0,69440.0,13.0,1.0,89.3939393939394,82980.0,69938.0,
