,Frame,Tumo,Player,Rensa,Honsen,Kaishu,Tokuten,Ojama,Ojama_detail,Continue,Start,Score,Win,Frame_End
0,85580.0,4,2.0,2.0,1.0,,2465.0,0,0,1,1,23-22,1.0,85623.0
1,85583.0,4,1.0,2.0,1.0,,2467.0,0,0,1,0,24-22,,85623.0
2,85850.0,12,1.0,3.0,1.0,,3945.0,0,0,1,0,,,85933.0
3,85975.0,16,2.0,1.0,0.0,,40.0,1,22,0,0,,,85975.0
4,86061.0,16,1.0,1.0,1.0,,40.0,1,17,0,1,,,86061.0
