,Player,Frame,Rensa,Honsen,Kaishu,Tokuten,Frame_End,Score
0,2.0,8613.0,1.0,1.0,,40.0,8613.0,2-3
1,1.0,9274.0,1.0,0.0,,454.0,9274.0,2-4
2,2.0,9275.0,1.0,0.0,,240.0,9275.0,
3,1.0,9466.0,3.0,0.0,,1181.0,9549.0,
4,2.0,9552.0,13.0,1.0,100.0,85720.0,10047.0,
5,1.0,9916.0,10.0,0.0,,50260.0,10286.0,
