,Player,Frame,Rensa,Honsen,Kaishu,Tokuten,Frame_End,Score
0,2.0,77840.0,1.0,0.0,,100.0,77840.0,22-18
1,1.0,77965.0,5.0,0.0,,5580.0,78130.0,22-19
2,2.0,77976.0,13.0,1.0,96.61016949152544,74840.0,78467.0,
3,1.0,78438.0,1.0,0.0,,44.0,78438.0,
