,Player,Frame,Rensa,Honsen,Kaishu,Tokuten,Frame_End,Score
0,1.0,99394.0,2.0,0.0,,1544.0,99435.0,29-23
1,2.0,99470.0,4.0,0.0,,2340.0,99593.0,30-23
2,1.0,99505.0,6.0,1.0,83.33333333333334,9100.0,99710.0,
