,Player,Frame,Rensa,Honsen,Kaishu,Tokuten,Frame_End,Score
0,1.0,59211.0,1.0,0.0,,284.0,59211.0,16-14
1,2.0,59358.0,1.0,0.0,,40.0,59358.0,17-14
2,1.0,59386.0,13.0,1.0,96.61016949152544,76287.0,59878.0,
3,2.0,59471.0,2.0,0.0,,360.0,59512.0,
4,2.0,59580.0,1.0,0.0,,46.0,59580.0,
5,2.0,59781.0,12.0,1.0,75.92592592592592,65060.0,60236.0,
