,Frame,Tumo,Player,Rensa,Honsen,Kaishu,Tokuten,Ojama,Ojama_detail,Zenkeshi,Continue,Start,Score,Win,Frame_End
0,30499.0,28,1.0,2.0,0.0,,420.0,0,0,0.0,1,1,7-8,1.0,30539.0
1,30538.0,30,2.0,2.0,0.0,,700.0,2,3,,0,0,8-8,,30580.0
2,30756.0,35,1.0,2.0,0.0,,366.0,0,0,,1,1,,,30798.0
3,30775.0,35,2.0,5.0,0.0,,9170.0,0,0,,1,0,,,30940.0
4,30951.0,41,1.0,8.0,0.0,,32540.0,1,1,,0,0,,,31241.0
