,Frame,Tumo,Player,Rensa,Honsen,Kaishu,Tokuten,Ojama,Ojama_detail,Zenkeshi,Continue,Start,Score,Win,Frame_End
0,51924.0,7,1.0,3.0,1.0,,3546.0,0,0,1.0,1,1,13-13,1.0,52004.0
1,51924.0,7,2.0,3.0,1.0,,3546.0,0,0,,1,0,14-13,,52004.0
2,52309.0,18,1.0,2.0,0.0,,364.0,0,0,,1,0,,,52351.0
3,52384.0,21,2.0,4.0,1.0,,3200.0,0,0,,1,0,,,52504.0
4,52492.0,22,1.0,3.0,1.0,,5385.0,1,6,,0,0,,,52578.0
5,52852.0,32,2.0,3.0,0.0,,1660.0,0,0,,1,1,,,52940.0
6,52886.0,34,1.0,5.0,1.0,,5840.0,1,28,,0,0,,,53051.0
