,Frame,Tumo,Player,Rensa,Honsen,Kaishu,Tokuten,Ojama,Ojama_detail,Continue,Start,Score,Win,Frame_End
0,34747.0,34,2.0,1.0,0.0,,41.0,2.0,1,0,1,10-8,2.0,34747.0
1,34804.0,34,1.0,1.0,0.0,,42.0,0.0,0,1,1,10-9,,34804.0
2,34851.0,37,2.0,2.0,0.0,,604.0,2.0,100,0,0,,,34894.0
