,Player,Frame,Rensa,Honsen,Kaishu,Tokuten,Frame_End,Score
0,2.0,73900.0,1.0,0.0,,40.0,73900.0,20-18
1,1.0,73991.0,1.0,0.0,,40.0,73991.0,21-18
2,1.0,74100.0,2.0,0.0,,363.0,74140.0,
3,2.0,74137.0,4.0,0.0,,3020.0,74261.0,
4,1.0,74199.0,10.0,1.0,96.36363636363636,59960.0,74570.0,
5,2.0,74592.0,9.0,1.0,79.3103448275862,46550.0,74928.0,
