,Frame,Tumo,Player,Rensa,Honsen,Kaishu,Tokuten,Ojama,Ojama_detail,Continue,Start,Score,Win,Frame_End
0,77840.0,30,2.0,1.0,0.0,,100.0,2.0,3,0,1,22-18,2.0,77840.0
1,77965.0,33,1.0,5.0,0.0,,5580.0,0.0,0,1,1,22-19,,78130.0
2,77976.0,35,2.0,13.0,1.0,96.61016949152544,74840.0,0.0,0,1,0,,,78467.0
3,78438.0,47,1.0,1.0,0.0,,44.0,2.0,100,0,0,,,78438.0
