,Player,Frame,Rensa,Honsen,Kaishu,Tokuten,Frame_End,Score
0,2.0,20233.0,2.0,0.0,,560.0,20275.0,5-5
1,1.0,20269.0,3.0,0.0,,3740.0,20351.0,6-5
2,2.0,20353.0,12.0,1.0,1000.0,60400.0,20800.0,
3,1.0,20779.0,14.0,1.0,90.14084507042251,108340.0,21316.0,
4,2.0,21356.0,4.0,1.0,,2280.0,21482.0,
