,Frame,Tumo,Player,Rensa,Honsen,Kaishu,Tokuten,Ojama,Ojama_detail,Continue,Start,Score,Win,Frame_End
0,65666.0,28,2.0,3.0,0.0,,1883.0,0,0,1,1,17-16,2.0,65749.0
1,65777.0,37,1.0,8.0,1.0,75.71428571428572,31190.0,0,0,1,0,17-17,,66073.0
2,65975.0,38,2.0,11.0,1.0,1000.0,56400.0,2,21,0,0,,,66387.0
