,Player,Frame,Rensa,Honsen,Kaishu,Tokuten,Frame_End,Score
0,1.0,76012.0,1.0,0.0,,40.0,76012.0,21-18
1,2.0,76058.0,1.0,0.0,,40.0,76058.0,22-18
2,1.0,76103.0,2.0,0.0,,420.0,76143.0,
3,2.0,76155.0,7.0,0.0,,14820.0,76403.0,
4,1.0,76297.0,13.0,1.0,92.06349206349206,81860.0,76790.0,
5,2.0,76780.0,1.0,1.0,,40.0,76780.0,
