,Player,Frame,Rensa,Honsen,Kaishu,Tokuten,Frame_End,Score
0,1.0,3961.0,1.0,0.0,,102.0,3961.0,0-2
1,2.0,3995.0,4.0,0.0,,2281.0,4116.0,0-3
2,1.0,4094.0,4.0,0.0,,2340.0,4218.0,
3,2.0,4167.0,4.0,0.0,,2846.0,4294.0,
