,Frame,Tumo,Player,Rensa,Honsen,Kaishu,Tokuten,Ojama,Ojama_detail,Continue,Start,Score,Win,Frame_End
0,57138.0,33,2.0,1.0,0.0,,42.0,0,0,1,1,15-14,1.0,57138.0
1,57142.0,32,1.0,2.0,0.0,,426.0,0,0,1,0,16-14,,57182.0
2,57220.0,36,2.0,15.0,1.0,97.5,110140.0,0,0,1,0,,,57794.0
3,57360.0,38,1.0,1.0,0.0,,40.0,0,0,1,0,,,57360.0
4,57452.0,40,1.0,1.0,0.0,,40.0,2,3,0,0,,,57452.0
5,57538.0,43,1.0,14.0,1.0,93.84615384615385,117434.0,0,0,1,1,,,58074.0
6,58100.0,47,2.0,3.0,1.0,,1880.0,1,30,0,0,,,58183.0
