,Player,Frame,Rensa,Honsen,Kaishu,Tokuten,Frame_End,Score
0,2.0,95483.0,2.0,0.0,,1210.0,95524.0,27-23
1,1.0,95559.0,2.0,0.0,,3120.0,95642.0,28-23
2,2.0,95665.0,4.0,0.0,,5770.0,95790.0,
3,1.0,95843.0,5.0,0.0,,7515.0,96009.0,
4,2.0,96043.0,7.0,1.0,65.0,22620.0,96292.0,
5,1.0,96202.0,9.0,1.0,88.63636363636364,33580.0,96530.0,
