,Player,Frame,Rensa,Honsen,Kaishu,Tokuten,Frame_End,Score
0,2.0,11332.0,1.0,0.0,,43.0,11332.0,2-4
1,1.0,11441.0,1.0,0.0,,40.0,11441.0,2-5
2,2.0,11444.0,1.0,0.0,,600.0,11444.0,
3,1.0,11501.0,1.0,0.0,,40.0,11501.0,
4,1.0,11741.0,5.0,0.0,,11010.0,11908.0,
5,2.0,11758.0,15.0,1.0,89.0625,73104.0,12335.0,
6,1.0,12375.0,8.0,0.0,,27070.0,12665.0,
7,2.0,12706.0,8.0,1.0,96.96969696969695,22300.0,12996.0,
