,Frame,Tumo,Player,Rensa,Honsen,Kaishu,Tokuten,Ojama,Ojama_detail,Continue,Start,Score,Win,Frame_End
0,76012.0,30,1.0,1.0,0.0,,40.0,0,0,1,1,21-18,1.0,76012.0
1,76058.0,31,2.0,1.0,0.0,,40.0,0,0,1,0,22-18,,76058.0
2,76103.0,32,1.0,2.0,0.0,,420.0,0,0,1,0,,,76143.0
3,76155.0,34,2.0,7.0,0.0,,14820.0,0,0,1,0,,,76403.0
4,76297.0,38,1.0,13.0,1.0,92.06349206349206,81860.0,0,0,1,0,,,76790.0
5,76780.0,48,2.0,1.0,1.0,,40.0,1,2,0,0,,,76780.0
