,Frame,Tumo,Player,Rensa,Honsen,Kaishu,Tokuten,Ojama,Ojama_detail,Zenkeshi,Continue,Start,Score,Win,Frame_End
0,603.0,21,2.0,1.0,0.0,,40.0,2.0,3,0.0,0,1,0-0,2.0,603.0
1,906.0,33,1.0,2.0,0.0,,1211.0,0.0,0,,1,1,0-1,,947.0
2,987.0,36,2.0,12.0,1.0,88.46153846153847,84400.0,0.0,0,,1,0,,,1442.0
3,1052.0,37,1.0,2.0,0.0,,360.0,0.0,0,,1,0,,,1094.0
4,1176.0,39,1.0,1.0,0.0,,40.0,0.0,0,,1,0,,,1176.0
5,1439.0,48,1.0,5.0,0.0,,7700.0,2.0,100,,0,0,,,1607.0
