,Player,Frame,Rensa,Honsen,Kaishu,Tokuten,Frame_End,Score
0,2.0,86982.0,1.0,0.0,,47.0,86982.0,24-22
1,1.0,87208.0,1.0,0.0,,40.0,87208.0,25-22
2,1.0,87344.0,12.0,1.0,90.76923076923076,72700.0,87798.0,
3,2.0,87367.0,4.0,0.0,,7140.0,87491.0,
