,Player,Frame,Rensa,Honsen,Kaishu,Tokuten,Frame_End,Score
0,1.0,71051.0,3.0,0.0,,1185.0,71133.0,18-18
1,2.0,71052.0,1.0,0.0,,240.0,71052.0,19-18
2,2.0,71128.0,3.0,0.0,,1607.0,71212.0,
3,1.0,71189.0,4.0,0.0,,3885.0,71313.0,
4,2.0,71353.0,2.0,0.0,,1640.0,71395.0,
5,1.0,71383.0,2.0,0.0,,540.0,71424.0,
6,1.0,71514.0,5.0,1.0,,5340.0,71679.0,
7,2.0,71593.0,1.0,0.0,,40.0,71593.0,
