,Frame,Tumo,Player,Rensa,Honsen,Kaishu,Tokuten,Ojama,Ojama_detail,Continue,Start,Score,Win,Frame_End
0,95483.0,31,2.0,2.0,0.0,,1210.0,0,0,1,1,27-23,1.0,95524.0
1,95559.0,33,1.0,2.0,0.0,,3120.0,0,0,1,0,28-23,,95642.0
2,95665.0,34,2.0,4.0,0.0,,5770.0,0,0,1,0,,,95790.0
3,95843.0,43,1.0,5.0,0.0,,7515.0,1,3,0,0,,,96009.0
4,96043.0,44,2.0,7.0,1.0,65.0,22620.0,0,0,1,1,,,96292.0
5,96202.0,51,1.0,9.0,1.0,88.63636363636364,33580.0,1,16,0,0,,,96530.0
