,Player,Frame,Rensa,Honsen,Kaishu,Tokuten,Frame_End,Score
0,2.0,85580.0,2.0,1.0,,2465.0,85623.0,23-22
1,1.0,85583.0,2.0,1.0,,2467.0,85623.0,24-22
2,1.0,85850.0,3.0,1.0,,3945.0,85933.0,
3,2.0,85975.0,1.0,0.0,,40.0,85975.0,
4,1.0,86061.0,1.0,1.0,,40.0,86061.0,
