,Frame,Tumo,Player,Rensa,Honsen,Kaishu,Tokuten,Ojama,Ojama_detail,Continue,Start,Score,Win,Frame_End
0,82795.0,26,1.0,1.0,0.0,,104.0,1.0,3,0,1,22-21,1.0,82795.0
1,82874.0,28,2.0,1.0,0.0,,180.0,0.0,0,1,1,23-21,,82874.0
2,82932.0,31,1.0,2.0,0.0,,426.0,0.0,0,1,0,,,82973.0
3,83073.0,33,2.0,1.0,0.0,,180.0,0.0,0,1,0,,,83073.0
4,83093.0,34,1.0,1.0,0.0,,100.0,2.0,2,0,0,,,83093.0
5,83262.0,37,1.0,4.0,0.0,,3304.0,0.0,0,1,1,,,83389.0
6,83283.0,39,2.0,2.0,0.0,,980.0,1.0,100,0,0,,,83324.0
