,Player,Frame,Rensa,Honsen,Kaishu,Tokuten,Frame_End,Score
0,2.0,65666.0,3.0,0.0,,1883.0,65749.0,17-16
1,1.0,65777.0,8.0,1.0,75.71428571428572,31190.0,66073.0,17-17
2,2.0,65975.0,11.0,1.0,1000.0,56400.0,66387.0,
