,Frame,Tumo,Player,Rensa,Honsen,Kaishu,Tokuten,Ojama,Ojama_detail,Zenkeshi,Continue,Start,Score,Win,Time1,Time2,Time3,Time4,Time5,Time6
0,60572,24,2.0,1.0,0,,48,2.0,3,0.0,0,1,11-11,1.0,60612.0,60622.0,60667.0,60677.0,60597.0,60569.0
1,60654,28,1.0,3.0,0,,1002,1.0,100,,0,1,12-11,,60788.0,60798.0,60843.0,60853.0,60773.0,60651.0
