,Frame,Tumo,Player,Rensa,Honsen,Kaishu,Tokuten,Ojama,Ojama_detail,Zenkeshi,Continue,Start,Score,Win,Time1,Time2,Time3,Time4,Time5,Time6
0,79905,30,1.0,1.0,0,,40,0,0,0.0,1,1,19-14,2.0,79945.0,79955.0,80000.0,80010.0,79930.0,79902.0
1,79999,30,2.0,6.0,0,,9420,2,5,,0,0,19-15,,80244.0,80254.0,80299.0,80309.0,80229.0,79996.0
