,Frame,Tumo,Player,Rensa,Honsen,Kaishu,Tokuten,Ojama,Ojama_detail,Zenkeshi,Continue,Start,Score,Win,Time1,Time2,Time3,Time4,Time5,Time6
0,55679,23,1.0,5.0,1,,5660,0,0,0.0,1,1,9-10,1.0,55886.0,55896.0,55941.0,55951.0,55871.0,55676.0
1,55722,26,2.0,4.0,1,,2965,1,1,,0,0,10-10,,55884.0,55894.0,55939.0,55949.0,55869.0,55719.0
