,Frame,Tumo,Player,Rensa,Honsen,Kaishu,Tokuten,Ojama,Ojama_detail,Zenkeshi,Continue,Start,Score,Win,Time1,Time2,Time3,Time4,Time5,Time6
0,42012,25,2.0,1.0,0,,40,0.0,0,0.0,1.0,1,5-6,2.0,42052.0,42062.0,42107.0,42117.0,42037.0,42009.0
1,42021,25,1.0,1.0,0,,100,1.0,1,,0.0,0,5-7,,42061.0,42071.0,42116.0,42126.0,42046.0,42018.0
2,42163,30,1.0,2.0,0,,146,0.0,0,,1.0,1,,,42247.0,42257.0,42302.0,42312.0,42232.0,42160.0
3,42247,31,2.0,2.0,0,,1504,2.0,100,,0.0,0,,,42328.0,42338.0,42383.0,42393.0,42313.0,42244.0
