,Frame,Tumo,Player,Rensa,Honsen,Kaishu,Tokuten,Ojama,Ojama_detail,Zenkeshi,Continue,Start,Score,Win,Time1,Time2,Time3,Time4,Time5,Time6
0,87685,18,1.0,1.0,0,,280,1.0,6,0.0,0,1,21-17,2.0,87725.0,87735.0,87780.0,87790.0,87710.0,87682.0
1,87796,21,2.0,2.0,0,,1210,2.0,100,,0,1,21-18,,87878.0,87888.0,87933.0,87943.0,87863.0,87793.0
