,Frame,Tumo,Player,Rensa,Honsen,Kaishu,Tokuten,Ojama,Ojama_detail,Zenkeshi,Continue,Start,Score,Win,Time1,Time2,Time3,Time4,Time5,Time6
0,88825.0,30,2.0,2.0,0.0,,980.0,0,0,0.0,1,1,21-18,1.0,88905.0,88915.0,88960.0,88970.0,88890.0,88822.0
1,88856.0,34,1.0,8.0,0.0,,31460.0,0,0,,1,0,22-18,,89183.0,89193.0,89238.0,89248.0,89168.0,88853.0
2,89209.0,38,2.0,11.0,1.0,79.6875,60380.0,0,0,,1,0,,,89661.0,89671.0,89716.0,89726.0,89646.0,89206.0
3,89621.0,52,1.0,10.0,1.0,92.30769230769228,77170.0,1,1,,0,0,,,90037.0,90047.0,90092.0,90102.0,90022.0,89618.0
