,Frame,Tumo,Player,Rensa,Honsen,Kaishu,Tokuten,Ojama,Ojama_detail,Zenkeshi,Continue,Start,Score,Win,Time1,Time2,Time3,Time4,Time5,Time6
0,33327.0,29,1.0,1.0,0.0,,280.0,0,0,0.0,1,1,2-4,2.0,33367.0,33377.0,33422.0,33432.0,33352.0,33324.0
1,33452.0,34,2.0,13.0,1.0,92.53731343283579,79450.0,0,0,,1,0,2-5,,33981.0,33991.0,34036.0,34046.0,33966.0,33449.0
2,33586.0,38,1.0,12.0,1.0,86.56716417910448,72560.0,2,30,,0,0,,,34079.0,34089.0,34134.0,34144.0,34064.0,33583.0
